job_id,role_name,company_name,location,link
274,Analista de Suporte Técnico,Lume Robotics,"São Luís, MA",https://br.indeed.com/rc/clk?jk=52f961116b1029aa&bb=sIiwwwSjBU7xxGh3hnGfFvjA8G15xJk_PPjADujDRmx2fxHq4bRWSTdRdOyAXVpnGz0gGx1PCkht_szI0wywoZur9S_6G_O9Y83AZA-RtTk%3D&xkcb=SoDO67M3EEWQ8SWYIh0PbzkdCdPP&fccid=f6a7270469831a03&cmp=Lume-Robotics&ti=Analista+De+Suporte+T%C3%A9cnico&vjs=3
275,Bioinformata - Serviço Apoio Diagnóstico Molecular,Hospital de Amor,"Barretos, SP",https://br.indeed.com/rc/clk?jk=a9ecfa396a1d7257&bb=sIiwwwSjBU7xxGh3hnGfFqSYF1KjAT2Wa3H9Rc9_gn9Mq0tk8JZkxWxIffqH8ltOWlr9QP7Md2ZUUFam-YtdsFF_nFm1aEeYdO7HD13COmI%3D&xkcb=SoB667M3EEWQ8SWYIh0ObzkdCdPP&fccid=73cd7bc50583e905&vjs=3
276,Desenvolvedor Back-End,H2,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=8a1fbca6b54efad0&bb=sIiwwwSjBU7xxGh3hnGfFthSmpHVDe4uyUVnhiZYur6QS7NTJyN_px3Q6Fo4QlBuc9W45t9EIs5pRnoZqqi4oN60wLEQrwunLnYYQCH8AM4%3D&xkcb=SoDn67M3EEWQ8SWYIh0NbzkdCdPP&fccid=087ef66bb41197b9&cmp=H2-Club-Campinas&ti=Desenvolvedor+Back-end&vjs=3
277,ENGENHEIRO CONTROLE AUTOMACAO JR,EDP BR,"Serra, ES",https://br.indeed.com/rc/clk?jk=72b5854ae3823069&bb=sIiwwwSjBU7xxGh3hnGfFtBEScJDQeUA5w-M980-ATA3lgpffZweDGjrIBRXnNP4cZORVewSkUPGPRbwmtgRiCk-y-haMRf5gpYiuBBOnSI%3D&xkcb=SoBT67M3EEWQ8SWYIh0MbzkdCdPP&fccid=32d48ba143d7ffa9&vjs=3
278,Desenvolvedor Python Pleno/Sênior,innolevels,"Rio de Janeiro, RJ",https://br.indeed.com/rc/clk?jk=ac2b757896f8264b&bb=sIiwwwSjBU7xxGh3hnGfFqsafuBcfvoI7q4YuOIuBvqMwG0C9H4hmKkuUhn70ymi3qmSF4OAfJZ_kkYoPa8vJFejlObDVh1_W2aKaVF5AO0%3D&xkcb=SoC667M3EEWQ8SWYIh0DbzkdCdPP&fccid=b98f3184c24b89e7&cmp=Innolevels&ti=Dev+Python+Pleno+Senior&vjs=3
279,Analista de Sistemas Pl- Curitiba,Grupo Educacional Bom Jesus,"Curitiba, PR",https://br.indeed.com/rc/clk?jk=1638f61869fd4e02&bb=sIiwwwSjBU7xxGh3hnGfFmV9tcJK_zw7Dox7sv9a05f14D44lCAGGHPE69mExE2guIRQDO3TsjmKyI9aV88WUf8vPWswxnStYBGL5iDlvNE%3D&xkcb=SoAO67M3EEWQ8SWYIh0CbzkdCdPP&fccid=c869a1d47a1871d8&cmp=Associa%25C3%25A7%25C3%25A3o-Franciscana-de-Ensino-Senhor-Bom-Jesus&ti=Analista+De+Sistemas+Pleno&vjs=3
280,Lead Python Developer - Web Scraping,Shopee,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=1ba4f8fa63a5e8f9&bb=sIiwwwSjBU7xxGh3hnGfFlvZmt7_J2EdmyghuJD7Pt2505nyXts18EOUxS4Jlj2brl1bxf6-DbR9tEeJ8BI8zaesiW44HDAGEdDWuQwBBUI%3D&xkcb=SoCT67M3EEWQ8SWYIh0BbzkdCdPP&fccid=0b476c4a7add47fe&vjs=3
281,Analista de Dados Jr.,Passei Direto,"Home office in Rio de Janeiro, RJ",https://br.indeed.com/rc/clk?jk=963a2fc00e393be6&bb=sIiwwwSjBU7xxGh3hnGfFpl6wkPevsQQYOnWg51wzKFyXqL6FPCVKvIc_nQm3kqg1jOzNpAbauA0ox_PIWgQwjxH-IUP_SHZQv9-qCa22gQ%3D&xkcb=SoAn67M3EEWQ8SWYIh0AbzkdCdPP&fccid=03783be5f74c1fea&vjs=3
282,DESENVOLVEDOR SR (Remoto),Seja Braza,,https://br.indeed.com/rc/clk?jk=9369f92cab180912&bb=sIiwwwSjBU7xxGh3hnGfFhM7LEtV_rQXLpMg3SABdp1NGja8V1h0MNT00GcREYx8kZ11WBttFevBXJrVVsh-qO7oqs0dsWQrwc7qqAfr76M%3D&xkcb=SoCp67M3EEWQ8SWYIh0HbzkdCdPP&fccid=124d3b109449a02a&vjs=3
283,ENGENHEIRO DE SOFTWARE- FULLSTACK,Lojas Torra,"Home office in São Paulo, SP",https://br.indeed.com/rc/clk?jk=f68b01a7f01c3778&bb=sIiwwwSjBU7xxGh3hnGfFrKPmVyCTU8w03jbEiNGJTaHDv3UiaUqzbf9BWB7M0R4sG2s53QY26EpAaxYa_yAhtNQHCkA5kJSk89Te1IZCtc%3D&xkcb=SoAd67M3EEWQ8SWYIh0GbzkdCdPP&fccid=2a08bc5062bf635e&vjs=3
284,Pessoa Analista de Dados Sênior - Transformação,Iguá Saneamento,"São Paulo, SP",https://br.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AFOhHUk8GxuI0BE0NcpRQAu6H2nHH1eC7XQOW0ELqQTbtp6GQTY5VPkV95i9Nd0TpkVPfY180HxTzPVdlK923SnCLQ_ZZe6YJ_n3Sn0Nraz51CLMcvatoz55y-dWeGrbvi5pl6kDTIzERxVbiuU8wUEGyvpuzv1vvGQTlNBxnST0muTdX0vqvw6sz3ub_eGhB2OUN9o6J8G_J8u3B0S9E3Ky0oMSjFNa_yXn8HO2l-J8LpT5P_nUoWKQNwfIsOCEeu7zWZP3VnggvM_uIaah2iCtlrK73IUAgbrD6of5txZVr45tF11FGSkIgudKL1NZgcOFg2os8dF7ea5688AXvHJRSvobrBwv2ViIqnFz6rWfQr1O1uR6XcO44iOX1ue6uSMGbuTq9s4_jjqeXGsrOtJYpFwj8q58IPzloUiVjJkn9dmNdhfjdAW4scY66BE6Czj5Y7lqDwzrwth8jm3GYRnPQ60SwMIUN1FVsychLcRJOEKwEqsS3Y0OU_j_UfG7U4QsqsGY7h_mNn51xnl8ZrDQPFTFa2NoRtabWEkcVm7tZYvEehWkPFO2hzt7Ywri5UZ3aQhXPJlgat84v3ClGtn2NUfYC8xvXwwLPUK8--OUUJdMBqrL1fTXbkT5oa7CaDs-v0QtAz4hBzhljbfSJGL8zihdkAvUwpmi1aApCHqulwu5u7XjKkSGv6W6rQFoiKB-7KWqBAR0sUlW2Hch5T3zRAY2FP8Zlpv1GKzr5xuj2CqG3vW7_rsbY3Vo2pAcCxeAojYTYh-50b1OPgQmFrAI3aktCUT8M=&xkcb=SoB06_M3EEWQ8SWYIh0FbzkdCdPP&camk=tQsC0y0u1Lqv_IMMKIebBw==&p=14&fvj=0&vjs=3
285,Analista de Dados,CENTRAL DE CONSULTAS - CLÍNICA ACESSÍVEL,"Porto Alegre, RS",https://br.indeed.com/rc/clk?jk=b0595a7166bf75f4&bb=wCXwmn732CcgigfawHJTp-mKrb3k7lx9jdyhsDQwLjm8ZbyxPwW_VHHNg5mIvHRFRpa4U5c_RgYOJOK-8IDqVpvVfWFUrkkczaa4eb1w6Kc%3D&xkcb=SoBD67M3EEWvlVWYIh0LbzkdCdPP&fccid=0133e04aeac43fca&vjs=3
286,Analista de Operações e Analytics,Nilo Saúde,,https://br.indeed.com/rc/clk?jk=423d127073cab0e7&bb=wCXwmn732CcgigfawHJTp3gVPmILKYGvRK5gGVCWpTBl5yh3WI6AFGrb32fZ-PifgyqT64ASj7_l18rnSS71eWqGSd8a6ws1uGz9BbVeuDg%3D&xkcb=SoD367M3EEWvlVWYIh0KbzkdCdPP&fccid=931c11a1b3c003f3&vjs=3
287,Pessoa Analista de Teste e Qualidade de Software,FADESP,"Belém, PA",https://br.indeed.com/rc/clk?jk=2de8381b8d46cf1b&bb=wCXwmn732CcgigfawHJTp65_i3JIzYihZ0xo5a4t7fiibDxoT3ZGRGBp1pgHLdOLfx9TGA-mUzMJB7Dd72odzTAZMUPP_JDt7gs5DlQlwgk%3D&xkcb=SoBq67M3EEWvlVWYIh0JbzkdCdPP&fccid=7610fd64229a895e&vjs=3
288,CIENTISTA DE DADOS (VAGA AFIRMATIVA PARA PESSOAS COM DEFIÊNCIA),ClearSale,,https://br.indeed.com/rc/clk?jk=32dec21d049fba0c&bb=wCXwmn732CcgigfawHJTp1Rhf1q28dt1Mlr-HCaGIdAbEwF1AR2IttH5_Lu53gTvbTns4t1NFE0ZpMHZNOK9sXt0VSNQNM2yAbpmlvZt-vg%3D&xkcb=SoDe67M3EEWvlVWYIh0IbzkdCdPP&fccid=590dd23f44dbe686&vjs=3
289,Desenvolvedor(a) Odoo,Weni,,https://br.indeed.com/rc/clk?jk=94a317871a6ebadd&bb=wCXwmn732CcgigfawHJTp9r-jbdtJvwvYBa5ekqPQUmcLwO7qjd6vWQit_aODLx1W1TksSvQpMD5vpPUdgvZPOHqP0EuOg-L49muFN3wia0%3D&xkcb=SoBQ67M3EEWvlVWYIh0PbzkdCdPP&fccid=de1b89613db1013f&vjs=3
290,Support Trainee,BWTECH,"Home office in Belo Horizonte, MG",https://br.indeed.com/rc/clk?jk=231cf0ad0c78ebb2&bb=wCXwmn732CcgigfawHJTpwxrHxpfG4lGdY-ntS7btJy2KAg3UpL9Mfj7W4LhMK4p-2O9bUKU3avikR5C5An0zsAtErckBO55AcCT8PCB5Yw%3D&xkcb=SoDk67M3EEWvlVWYIh0ObzkdCdPP&fccid=7240728d97e87c69&vjs=3
291,BI Analyst II,Unimed Porto Alegre,,https://br.indeed.com/rc/clk?jk=4a329f20a035cd08&bb=wCXwmn732CcgigfawHJTp7fZixOAHkgukIQR9tazBefjH5MC0BGfhayU7kVXOjGE90-rbWqN05tqSvoyNu09IOyxQ8A_w0Ux4JUGGmPmyuk%3D&xkcb=SoB567M3EEWvlVWYIh0NbzkdCdPP&fccid=6ff093f828ef5b0e&vjs=3
292,Analista de Desenvolvimento Backend,Stella Energia,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=81b3ea3d7fd5dc8f&bb=wCXwmn732CcgigfawHJTp-UESWeqA4udWPGelx9d2CTd8D7BumNeCWOHQpQIUBKmscQtem0tBBMe7k610ZUp5Men50PX8JO2r_efE2oHxqo%3D&xkcb=SoDN67M3EEWvlVWYIh0MbzkdCdPP&fccid=8e96f90b2e5c7435&vjs=3
293,Senior Software Engineer - Platform Engineering,VidMob,,https://br.indeed.com/rc/clk?jk=10953e9a79988988&bb=wCXwmn732CcgigfawHJTp9rpAhYJ_o3E6ab6XI5Y6UjtT_PWzuDHxN1gH68qlRVwOynjggjmWUztRjzyEH4cNuWeyxNkjVkuPw79onJzdG4%3D&xkcb=SoAk67M3EEWvlVWYIh0DbzkdCdPP&fccid=3355b2f748dc2dab&vjs=3
294,Analista de Testes,Gazeus,"Home office in Rio de Janeiro, RJ",https://br.indeed.com/rc/clk?jk=5053c87ad7935763&bb=wCXwmn732CcgigfawHJTp_GPWlB6_pKdOBhkYKzrmLLHxYeaYh80EGBaqPCALXXvbstzfmkseXhfLzFfh74xP9uNp2-FzrCgukhQL-Thu90%3D&xkcb=SoCQ67M3EEWvlVWYIh0CbzkdCdPP&fccid=ca7d48769b8a5eee&vjs=3
295,RINGA-4945625/24-1 - DESENVOLVEDOR BACK END PYTHON JUNIOR,Elemento RH,"Home office in São Paulo, SP",https://br.indeed.com/rc/clk?jk=7573e640a94639be&bb=wCXwmn732CcgigfawHJTp7U-XlvRSy1oL9XjqX7MVt0Lj7VdpQ73ANS9eKFB3LLcxS4ZWdzeM4tegvsOoIBgk_aWSKg5cb4UiglQhv84plc%3D&xkcb=SoAN67M3EEWvlVWYIh0BbzkdCdPP&fccid=0803299a25b221e3&vjs=3
296,Estágio - Telecommunication Engineering Internship Program - Brazil,Qualcomm,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=42dad71cfbc2a376&bb=wCXwmn732CcgigfawHJTp8IGC4EG7EnfIqZNsJDXR9ruvYbKC1P-SeBh9QcD97LRVs77Kapt5GUN29XxraI50fTlp0K_B-0hwyMgCmlnjzk%3D&xkcb=SoC567M3EEWvlVWYIh0AbzkdCdPP&fccid=d40ebe11fc879426&vjs=3
297,"Senior Engineering Manager, Search",Google,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=8cf7d6af12983b91&bb=wCXwmn732CcgigfawHJTp_wfUMVxdw6NJZgGN0bAWsHKomudaCcdIlzjSOBsrV7SOeYQnIF2au4ddTvABZWzorQkk7SHjNk6QV-SI56crfs%3D&xkcb=SoA367M3EEWvlVWYIh0HbzkdCdPP&fccid=a5b4499d9e91a5c6&vjs=3
298,ENGENHEIRO DE SOFTWARE- FULLSTACK,Lojas Torra,"Home office in São Paulo, SP",https://br.indeed.com/rc/clk?jk=f68b01a7f01c3778&bb=wCXwmn732CcgigfawHJTpwiOa1GvCVnab5GNen51E0wX4DfIy1qeaL86HMVtcTS_qW5dPu84og2Ffk9JTJ5FPWGDgX_jplamc1KBYs2sQts%3D&xkcb=SoCD67M3EEWvlVWYIh0GbzkdCdPP&fccid=2a08bc5062bf635e&vjs=3
299,Analista de Dados PL,Videosoft Soluções em Autoatendimento,"Home office in Balneário Camboriú, SC",https://br.indeed.com/rc/clk?jk=e4707eb2568035fb&bb=wCXwmn732CcgigfawHJTp6OXKeFardsi1EjUuRu3CVNhKP4id1adeqOGYsWEyy57DIyKjkkVRTi1BwckH96MdSrdCcmib4a2DK5EcgInrA4%3D&xkcb=SoAe67M3EEWvlVWYIh0FbzkdCdPP&fccid=bb84a43535b8e5df&cmp=Videosoft-Solu%25C3%25A7%25C3%25B5es-em-Autoatendimento&ti=Analista+De+Dados&vjs=3
300,"Senior Engineering Manager, Search",Google,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=8cf7d6af12983b91&bb=z7vF14l2n1lRJwDHHTtgghr3-igFZEjXw3HsQw5HVJV--RW3yVyciyiDzo3NTJQHz_dc5LZIkj0uPhPkU2OH_sPhRFbAFDww65xduP-m2nY%3D&xkcb=SoAf67M3EEWuRNWbVZ0LbzkdCdPP&fccid=a5b4499d9e91a5c6&vjs=3
301,ENGENHEIRO DE SOFTWARE- FULLSTACK,Lojas Torra,"Home office in São Paulo, SP",https://br.indeed.com/rc/clk?jk=f68b01a7f01c3778&bb=z7vF14l2n1lRJwDHHTtggpjqHf632ethcJEG2FEGr7msGmnMZxvczm5aGAig8GAN3rKBveX5WRzEn0D1-lWeqEDfYsl0PbtxRa4LSbtotdE%3D&xkcb=SoCr67M3EEWuRNWbVZ0KbzkdCdPP&fccid=2a08bc5062bf635e&vjs=3
302,Pessoa desenvolvedora back-end pleno,Netvagas,,https://br.indeed.com/rc/clk?jk=dc615a1879a908ff&bb=z7vF14l2n1lRJwDHHTtggtD1RGR2z1yfw-Q4eVHY-p0s-oj9DxjWKJzX_vyhvTaRkpWy2ZDxIKnUvdtGwS7vD9djz1fkNdEQy1SfrelT2Jk%3D&xkcb=SoA267M3EEWuRNWbVZ0JbzkdCdPP&fccid=248e71f02a698bfc&vjs=3
303,Pessoa Analista de Dados BI,FADESP,"Belém, PA",https://br.indeed.com/rc/clk?jk=cf7018cbca219392&bb=z7vF14l2n1lRJwDHHTtggtv0fjpHOylBr6GYmFX0AGsRK9qdxxXSgKXad4r3fqg3l4LG3rWUQzPLGxR8Th2zZO30HKbac94nVWdI253EXJ0%3D&xkcb=SoCC67M3EEWuRNWbVZ0IbzkdCdPP&fccid=7610fd64229a895e&vjs=3
304,Business Intelligence Analyst,dpen,"Vila Olímpia, SP",https://br.indeed.com/rc/clk?jk=3e862da6883997d3&bb=z7vF14l2n1lRJwDHHTtggitm82qf3DVWjhc-9hmTITqIn7kH9wwAloW9dLg7CUZ0O1133TaEZJeDh3xHXGFaMF2VCaGaCoglx7mznCxBDF8%3D&xkcb=SoAM67M3EEWuRNWbVZ0PbzkdCdPP&fccid=373fe46e8859f680&cmp=Dpen&ti=Assistente+De+Business+Intelligence&vjs=3
305,Estágio em Pesquisa e Desenvolvimento,Imediatta Recursos Humanos,"Curitiba, PR",https://br.indeed.com/rc/clk?jk=55947bcd089d4261&bb=z7vF14l2n1lRJwDHHTtggoIUD4YwX70Kfx9z7j0eO3iYHAeSnjan_lTCQ9wx5RANjbD8JDYbdulr_tJz7g7lPigKK7pPBINiNcrEDyEZ-JA%3D&xkcb=SoC467M3EEWuRNWbVZ0ObzkdCdPP&fccid=718a43319c9e80a8&cmp=Imediatta-Recursos-Humanos&ti=Analista+De+Desenvolvimento&vjs=3
306,Desenvolvedor Fullstack,FOLKS,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=5c255d0df05d3c8f&bb=z7vF14l2n1lRJwDHHTtggh12-GA7QX9C1wCm9rY5wo4IW5zn5WHP-UNdQ1Ui8NlO-BT2H1G7MmnG-z1xq7pItZjrymnkaKU2KbmVWD-nFTI%3D&xkcb=SoAl67M3EEWuRNWbVZ0NbzkdCdPP&fccid=d55935dec3f5dbf0&vjs=3
307,Work From Home Power BI,BairesDev,"Home office in São Paulo, SP",https://br.indeed.com/rc/clk?jk=3eb399a111765a76&bb=z7vF14l2n1lRJwDHHTtggkGAT0ASQEpDVSf8zaPG4iBiZFVmcMdPdyIusZyBcAXmVvDN-orCEmpXn4P1mr1MwZqgProxxLoviSS04XB9wpE%3D&xkcb=SoCR67M3EEWuRNWbVZ0MbzkdCdPP&fccid=29707109e86166e5&vjs=3
308,DESENVOLVEDOR FULL-STACK SR,2W Ecobank,,https://br.indeed.com/rc/clk?jk=1ddc4e93c3b365a3&bb=z7vF14l2n1lRJwDHHTtggoSuKDC0AI6uHMpBBnFefkzIvGuxnJmEARXUU_ZMGxM_Fw-1_KwvwKUf4V0nDoxJ8m2xw1wpapYkVAZDJCjW3FU%3D&xkcb=SoB467M3EEWuRNWbVZ0DbzkdCdPP&fccid=59b27a55d7c80650&vjs=3
309,SRE Computing,4Solution Group,"Home office in São Paulo, SP",https://br.indeed.com/rc/clk?jk=5810733365d49137&bb=z7vF14l2n1lRJwDHHTtgguB5HWIyal2aw6bS2yNbYnFRpIDOviecFAv8bE15Ols7SnLsZ045m3T8x2QncnuT3rtNaYH_3e4CE3mmVeRINaY%3D&xkcb=SoDM67M3EEWuRNWbVZ0CbzkdCdPP&fccid=a9480f0d3507dfc9&vjs=3
310,Analista de Budget,YT Recursos Humanos,"Pouso Alegre, MG",https://br.indeed.com/rc/clk?jk=7cfd0a5e2e8b75bf&bb=z7vF14l2n1lRJwDHHTtggum7T0RR7XXnPT7-q3vWNc3AYmyym_XmrugITBfPyb0MqfBAu5A6px7SDgKu9h4NkiZmiQcsPZr5SnnR0O4_cGg%3D&xkcb=SoBR67M3EEWuRNWbVZ0BbzkdCdPP&fccid=e0f7b59f7784a618&cmp=YT-RECURSOS-HUMANOS&ti=Analista&vjs=3
311,Processo Seletivo 2024.1 - Tech Lead Low Code,EloGroup,,https://br.indeed.com/rc/clk?jk=cd9852d2c62bd9b8&bb=z7vF14l2n1lRJwDHHTtggqdtXBwhgDE2-DyvdFz8wYA2dKE3l6TolOUWkjJDe89Eh9fiqttZ5R6BeF5qfY9dtQojqT5_4cCnvVDe5qed2js%3D&xkcb=SoDl67M3EEWuRNWbVZ0AbzkdCdPP&fccid=62fad1ae5e67c0b5&vjs=3
312,Full Stack Developer,CloudLogically,,https://br.indeed.com/rc/clk?jk=f9d89ed878e456ba&bb=z7vF14l2n1lRJwDHHTtggibuROQ6_ABLyNputI3PS3Ql8ZhL1B9PJ4DRcr4dw4OjEVeC0XvXMTIw-JYAqcO5OEMrqboQtKYbZpLwLHneaXk%3D&xkcb=SoBr67M3EEWuRNWbVZ0HbzkdCdPP&fccid=fe7470de668ade03&cmp=CloudLogically&ti=Full+Stack+Developer&vjs=3
313,ANALISTA DE BI,Grupo Roderotas,"Goiânia, GO",https://br.indeed.com/rc/clk?jk=ba973dde067aa1da&bb=z7vF14l2n1lRJwDHHTtgghrw2woNPo96t2WF5P-O9itjAgSPVrtxk5YRk2CKmqOU16O1xUIK5W-qLoWortnXjIvLP97oD3v8QiN3lARMrbw%3D&xkcb=SoDf67M3EEWuRNWbVZ0GbzkdCdPP&fccid=af31036c8775a1ed&vjs=3
314,Analista de Desenvolvimento Backend JavaScript Sênior,Claro,"São Paulo, SP",https://br.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DK20QmcZKVx9LjbuC-u5lB3rxeJCP2k8q23I1ohXQB_Ju63qY-73nzSCYa_ovISxaD8r5l62dijdp8WaI-D6nybDugVPCZywcudKnbxQU_irlBCCGE1KL0PFRL3lx1HdUjDgmfNX33kwx5P6ggeT2LYc9imFZbCUXoxIfF-_0REoZvCQ06zRprxA2gSrFXVRDbiGWCHqk5ZGM4GvKA09ucTy0yXZsuavcqMNho6z7-y8B2Vt5OZlAp7M8fT3WOHibzPs1l1y5PrWle-CLRojjXko-9XS0x4NkSn30rNWlVBczNHXl076_y_LvqYU38aSNlYi_sPlcxBhxdpL0oGRrgJmzNi1E6w1pvSnn0RC6x2qce7PM8xYcLwBc0RaUz8kmO9vjh3Qh8jgvh7kQksiMSmMNU_VAc1bS6AhNeo5nDGv1mnWrYBkXBLcCkwcolZY3f3xNYMAz_n0_A9eJ_dqM-pW_MvXF_Wk0SJXsXmGvrSsMatKx7O6f8TkeX_eGI0YzkfbtCRTRCDtw2T5gJAx15Uc8pUFQ0P9rzOEwigrch50a-GTTFDBtwuokxNRvNbLeLZoSwKbdhM-rorxZLezhNU8X-P6p7hcg1_oKDPH5GssIQn0MzVyH8EroQPxU8SjV2O1xLu5e0RRX-Fj6wHA600AlAa-Uz3wE=&xkcb=SoC26_M3EEWuRNWbVZ0FbzkdCdPP&camk=f416UQcMBpCyHBBQIiYA2Q==&p=14&fvj=0&vjs=3
315,COORDENADOR (A) DE TESOURARIA,Farisco RH,"Home office in Jundiaí, SP",https://br.indeed.com/rc/clk?jk=0d77140a8b8a916a&bb=b40QFFeo561sU9gvHFCsY7QJM5yk6XnRPr0mSTxwvMGVyPheSjaTX04MwNWH7Psj-B2zjjL-SzJj2elMH4JdDuJhJq1r9wxi6ZzH5-8evqw%3D&xkcb=SoCW67M3EEWsPc2bVZ0JbzkdCdPP&fccid=319cfe240f771784&cmp=Farisco-RH&ti=Coordenador+De+Tesouraria&vjs=3
316,Engenheiro de Dados,Grupo LPJ,"Home office in Belo Horizonte, MG",https://br.indeed.com/rc/clk?jk=470c99f657a8f03d&bb=b40QFFeo561sU9gvHFCsY8oAA5P9BybRiw_HwPP32gLvulOS8aceLu9AMsJvY5kyRkWgex-IGrLNtYssPE_-G3WIotz-u1nsqE1J8l2It5E%3D&xkcb=SoAi67M3EEWsPc2bVZ0IbzkdCdPP&fccid=99e6f33a32f966a3&vjs=3
317,Especialista I - Visualização de Dados,CNI / SESI / SENAI / IEL,"Brasília, DF",https://br.indeed.com/rc/clk?jk=62d09f6bd27edf1c&bb=b40QFFeo561sU9gvHFCsY7lW1SC3nvT3xN_E_DrgbzO0UtEssoNelkrFaHIBKPr4Az-gbVJ-yefNW3xnpsQvPPT26vqENRjc7ZJem9ooknQ%3D&xkcb=SoCs67M3EEWsPc2bVZ0PbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3
318,Pessoa Engenheira de Dados Senior,RD Station,,https://br.indeed.com/rc/clk?jk=50db20f201c12c30&bb=b40QFFeo561sU9gvHFCsY2SoHYOAZGjIKB7fi1BAZk6kdh6EUBezunWNomU23wsC1XT__uoRI0lNvEUmWY25mbaMWfCbrGHupYu8jGZ9XRg%3D&xkcb=SoAY67M3EEWsPc2bVZ0ObzkdCdPP&fccid=943c4ec34e54e91b&vjs=3
319,Analytics Engineer (Data Analyst) - Jr,Cadastra,,https://br.indeed.com/rc/clk?jk=a6aad12c21b02a78&bb=b40QFFeo561sU9gvHFCsY84Cz1jCBeGqk6YhA1i5a5HJkRauU3NI2kuG1Hdd2U4ZC8EmBAd20ou922-TvShojPmANYsDGo0Uy9S6yStaR-Q%3D&xkcb=SoCF67M3EEWsPc2bVZ0NbzkdCdPP&fccid=599957f551c7eff1&vjs=3
320,Software Engineer II,Cadence Design Systems,"Belo Horizonte, MG",https://br.indeed.com/rc/clk?jk=4155c91d187f74b1&bb=b40QFFeo561sU9gvHFCsYy6t1xYtqvBnRkwAPJ_yee9YsveE6OAsux7d8ajAvfUZyGkFeOqPVXa3HnRpYTOzWyUHiEB1ly9Usezxdke9NiU%3D&xkcb=SoAx67M3EEWsPc2bVZ0MbzkdCdPP&fccid=391006290e845887&vjs=3
321,Desenvolvedor Fullstack,gpconsultoriarh,"Home office in Cambuí, SP",https://br.indeed.com/rc/clk?jk=b25c1ccbdc07a2b1&bb=b40QFFeo561sU9gvHFCsY_KxDpre4aRh1HGq6plCO_iSRkqThgUr7W2tk8QtMMdeShGFD3KRBqJEgmww8UHgN5tdV18xXQuV8JzUmsoyqF0%3D&xkcb=SoDY67M3EEWsPc2bVZ0DbzkdCdPP&fccid=114e2b8890bf4719&vjs=3
322,Assistente de Dados e BI,Cactus Corporation,"Belo Horizonte, MG",https://br.indeed.com/rc/clk?jk=8d20aa0af33e37e5&bb=b40QFFeo561sU9gvHFCsY6VfWwUANAAIzqpHqct6-f4ctCfZR9MXkqC0NUyAqE2yxjUTqd6Wjasf1YGm8uv55nNkN3FgkQMASNIHbFy170Q%3D&xkcb=SoBs67M3EEWsPc2bVZ0CbzkdCdPP&fccid=e175f3de499765da&vjs=3
323,Desenvolvedor Front End - AWS,Qintess,"Home office in São Paulo, SP",https://br.indeed.com/rc/clk?jk=29c1fb638c26dbc4&bb=b40QFFeo561sU9gvHFCsY3ToQ3PxacGG3M1qS0mtKrID4_4KdC8-HevOXqGKCrnlI8a85_6ERCtXezyraomh3PGIl22hwdPd1ubsdyEEKAk%3D&xkcb=SoDx67M3EEWsPc2bVZ0BbzkdCdPP&fccid=909410f258b6c61b&vjs=3
324,33994-6558237 - Desenvolvedor Python (Sênior),UDS Tecnologia,"Home office in São Paulo, SP",https://br.indeed.com/rc/clk?jk=b0b4d61efb7cbe66&bb=b40QFFeo561sU9gvHFCsYztiJCTrhvSfcqw-M3dIHlK427ckC7bWw1rLfzOlZssbDZe48zyGxlSytxfOSoLLVNusi-FzVMA7r9v3tCspKbk%3D&xkcb=SoBF67M3EEWsPc2bVZ0AbzkdCdPP&fccid=9121ec3e3fd09324&vjs=3
325,Analista de indicadores,MCA AUDITORIA E GERENCIAMENTO,"Nova Lima, MG",https://br.indeed.com/rc/clk?jk=ab85b6ecd09a6d85&bb=b40QFFeo561sU9gvHFCsYyoGZTcth8-XccQ64biGYmFd_q_C_lkBbscPmJA1E4bq0BtTxVK-3imIyZpYzjxpFl_5q0DGr_ubYKEnmkDRwAY%3D&xkcb=SoDL67M3EEWsPc2bVZ0HbzkdCdPP&fccid=66373176023f380f&cmp=MCA-Auditoria-e-Gerenciamento-Ltda&ti=Analista&vjs=3
326,Analista de Dados - Remoto,Solutions RH,,https://br.indeed.com/rc/clk?jk=ce51bb8a08e98cb1&bb=b40QFFeo561sU9gvHFCsY1j4WSsQDbRyp4nWQdH4OPkq0wDQMfbEyV3ZJZvPQ9-YBOgkqunCeBzOSu-XsaQBxbiYHi_GDEYDiql1PC4aaoI%3D&xkcb=SoB_67M3EEWsPc2bVZ0GbzkdCdPP&fccid=9c6fec5193f0fe96&vjs=3
